;Time(ms);Axle_Torque_Feedback(N.m);;Time(ms);Speed_Feedback(m/s)
1760710757;5760,11014;202;;2219,839811;0
1760710757;5780,719995;194;;2230,039835;0
1760710757;5811,920166;188;;2243,829966;0
1760710757;5840,59;200;;2250,039816;0
1760710757;5870,320082;198;;2259,929895;0
1760710757;5899,980068;198;;2269,939899;0
1760710757;5930,110216;196;;2280,059814;0
1760710757;5960,580111;200;;2290,119886;0
1760710757;5990,620136;208;;2300,159931;0
1760710757;6020,440102;200;;2310,220003;0
1760710757;6050,410032;194;;2319,60988;0
1760710757;6082,499981;200;;2329,799891;0
1760710757;6110,490084;196;;2339,979887;0
1760710757;6139,130116;208;;2349,969864;0
1760710757;6169,52014;198;;2360,080004;0
1760710757;6199,390173;194;;2370,079994;0
1760710757;6236,720085;194;;2379,940033;0
1760710757;6258,730173;190;;2390,130043;0
1760710757;6288,560152;192;;2400,039911;0
1760710757;6318,880081;192;;2409,999847;0
1760710757;6351,510048;194;;2420,419931;0
1760710757;6378,180027;192;;2430,089951;0
1760710757;6408,440113;202;;2440,199852;0
1760710757;6438,060045;186;;2449,589968;0
1760710757;6467,790127;192;;2459,839821;0
1760710758;6497,670174;194;;2469,820023;0
1760710758;6517,680168;198;;2479,769945;0
1760710758;6538,190126;192;;2489,749908;0
1760710758;6558,120012;192;;2499,840021;0
1760710758;6576,390028;198;;2509,860039;0
1760710758;6597,890139;206;;2519,929886;0
1760710758;6617,900133;192;;2530,019999;0
1760710758;6647,59016;196;;2540,05003;0
1760710758;6677,790165;200;;2550,149918;0
1760710758;6708,389997;198;;2560,220003;0
1760710758;6737,890005;198;;2569,569826;0
1760710758;6769,040108;190;;2579,609871;0
1760710758;6787,650108;196;;2589,669943;0
1760710758;6808,270216;202;;2599,730015;0
1760710758;6838,090181;194;;2609,759808;0
1760710758;6857,02014;198;;2619,839907;0
1760710758;6877,240181;202;;2630,470037;0
1760710758;6897,830009;194;;2640,069962;0
1760710758;6917,870045;190;;2650,049925;0
1760710758;6947,400093;232;;2660,109997;0
1760710758;6967,300177;402;;2670,059919;0
1760710758;6988,110065;632;;2680,069923;0
1760710758;7017,950058;798;;2690,150023;0
1760710758;7048,120022;804;;2699,559927;0
1760710758;7077,640057;806;;2709,689856;0
1760710758;7108,030081;796;;2719,709873;0
1760710758;7136,830091;812;;2729,719877;0
1760710758;7167,210102;784;;2739,869833;0
1760710758;7197,740078;778;;2749,85981;0
1760710758;7227,120161;796;;2759,979963;0
1760710758;7257,44009;786;;2769,999981;0
1760710758;7276,690006;792;;2779,999971;0
1760710758;7296,720028;800;;2790,119886;0
1760710758;7317,030191;794;;2800,12989;0
1760710758;7346,710205;816;;2810,169935;0
1760710758;7376,58;794;;2819,659948;0
1760710758;7406,520128;818;;2829,649925;0
1760710758;7436,55014;808;;2840,099812;0
1760710758;7466,800213;824;;2849,809885;0
1760710759;7495,40019;788;;2859,759808;0
1760710759;7526,930094;824;;2869,889975;0
1760710759;7556,480169;802;;2879,909992;0
1760710759;7586,710215;782;;2889,959812;0
1760710759;7617,010117;798;;2899,940014;0
1760710759;7646,630049;798;;2909,999847;0
1760710759;7666,010141;778;;2920,140028;0
1760710759;7685,990095;806;;2930,199862;0
1760710759;7706,44021;802;;2940,24992;0
1760710759;7736,310005;768;;2949,729919;0
1760710759;7765,34009;782;;2959,739923;0
1760710759;7796,600103;788;;2969,709873;0
1760710759;7815,100193;806;;2980,159998;0
1760710759;7837,450027;828;;2989,80999;0
1760710759;7856,220007;792;;2999,889851;0
1760710759;7886,059999;790;;3009,919882;0
1760710759;7916,140079;794;;3019,929886;0
1760710759;7935,200214;802;;3030,220032;0
1760710759;7956,310034;806;;3040,279865;0
1760710759;7975,21019;814;;3050,259829;0
1760710759;8005,120039;802;;3060,329914;0
1760710759;8024,800062;752;;3069,57984;0
1760710759;8046,780109;810;;3079,629898;0
1760710759;8075,309992;776;;3089,759827;0
1760710759;8105,370045;778;;3099,759817;0
1760710759;8135,310173;804;;3109,769821;0
1760710759;8164,790154;786;;3119,809866;0
1760710759;8183,940172;802;;3129,879951;0
1760710759;8204,590082;784;;3139,979839;0
1760710759;8224,080086;798;;3150,089979;0
1760710759;8255,089998;790;;3160,519838;0
1760710759;8274,200201;806;;3170,109987;0
1760710759;8304,160118;794;;3180,109978;0
1760710759;8324,350119;808;;3190,179825;0
1760710759;8344,600201;786;;3199,620008;0
1760710759;8374,350071;778;;3209,699869;0
1760710759;8404,110193;796;;3219,689846;0
1760710759;8434,210062;800;;3229,729891;0
1760710759;8464,860201;766;;3239,799976;0
1760710760;8494,490147;808;;3250,069857;0
1760710760;8524,680138;808;;3260,159969;0
1760710760;8554,2202;802;;3269,989967;0
1760710760;8584,050179;808;;3280,069828;0
1760710760;8614,770174;824;;3290,05003;0
1760710760;8643,640041;786;;3300,079823;0
1760710760;8663,810015;804;;3310,189962;0
1760710760;8693,36009;816;;3319,929838;0
1760710760;8715,130091;802;;3329,819918;0
1760710760;8734,230042;808;;3339,939833;0
1760710760;8763,920069;832;;3349,779844;0
1760710760;8793,690205;792;;3360,100031;0
1760710760;8823,490143;768;;3370,059967;0
1760710760;8853,560209;808;;3380,129814;0
1760710760;8883,080006;808;;3390,290022;0
1760710760;8917,860031;776;;3399,989843;0
1760710760;8943,050146;806;;3409,970045;0
1760710760;8962,550163;780;;3420,379877;0
1760710760;8984,330177;800;;3430,439949;0
1760710760;9003,08013;802;;3440,54985;0
1760710760;9023,46015;822;;3449,939966;0
1760710760;9043,700218;812;;3459,980011;0
1760710760;9076,250076;814;;3470,099926;0
1760710760;9103,950024;802;;3479,899883;0
1760710760;9133,730173;826;;3489,899874;0
1760710760;9165,780067;792;;3499,929905;0
1760710760;9193,459988;772;;3509,899855;0
1760710760;9223,650217;820;;3519,959927;0
1760710760;9256,440163;824;;3530,179977;0
1760710760;9272,730112;786;;3540,53998;0
1760710760;9292,810202;798;;3550,179958;0
1760710760;9313,480139;790;;3560,230017;0
1760710760;9343,240023;822;;3569,60988;0
1760710760;9362,410069;820;;3579,649925;0
1760710760;9381,850004;762;;3589,679956;0
1760710760;9402,850151;786;;3599,769831;0
1760710760;9422,070026;776;;3609,730005;0
1760710760;9451,709986;792;;3619,930029;0
1760710760;9472,440004;814;;3630,03993;0
1760710761;9492,449999;814;;3640,439987;0
1760710761;9512,099981;826;;3650,069952;0
1760710761;9542,180061;792;;3660,269976;0
1760710761;9562,680006;768;;3670,339823;0
1760710761;9583,500147;822;;3680,140018;0
1760710761;9612,66017;774;;3690,24992;0
1760710761;9642,379999;818;;3699,5399;0
1760710761;9674,060106;782;;3709,689856;0
1760710761;9701,770067;816;;3719,859838;0
1760710761;9722,110033;800;;3729,990005;0
1760710761;9751,460075;796;;3740,360022;0
1760710761;9772,420168;786;;3749,959946;0
1760710761;9792,299986;822;;3760,329962;0
1760710761;9825,470209;788;;3770,229816;0
1760710761;9841,320038;794;;3780,059814;0
1760710761;9861,990213;772;;3790,019989;0
1760710761;9881,620169;816;;3800,069809;0
1760710761;9901,670218;788;;3810,139894;0
1760710761;9921,750069;800;;3819,540024;0
1760710761;9941,150188;782;;3829,57983;0
1760710761;9972,370148;780;;3839,749813;0
1760710761;10001,95003;784;;3849,87998;0
1760710761;10022,05014;810;;3859,889984;0
1760710761;10043,03002;802;;3869,81988;0
1760710761;10072,34001;786;;3879,899979;0
1760710761;10102,07009;796;;3889,909983;0
1760710761;10121,2101;786;;3899,93;0
1760710761;10152,86016;764;;3909,989834;0
1760710761;10170,6202;810;;3920,039892;0
1760710761;10191,73002;792;;3930,109978;0
1760710761;10211,36999;800;;3940,379858;0
1760710761;10240,26012;788;;3949,719906;0
1760710761;10261,65009;810;;3959,739923;0
1760710761;10281,16012;796;;3969,709873;0
1760710761;10311,67006;786;;3979,799986;0
1760710761;10341,80999;796;;3989,820004;0
1760710761;10371,45019;810;;3999,850035;0
1760710761;10401,30019;804;;4009,850025;0
1760710761;10420,35007;774;;4019,919872;0
1760710761;10440,17005;780;;4029,949903;0
1760710761;10461,44009;784;;4040,119886;0
1760710762;10480,04007;816;;4050,159931;0
1760710762;10510,9601;774;;4060,279846;0
1760710762;10530,10011;772;;4069,550037;0
1760710762;10550,60005;816;;4079,57983;0
1760710762;10571,40017;806;;4089,720011;0
1760710762;10600,2202;778;;4099,720001;0
1760710762;10620,34011;808;;4109,730005;0
1760710762;10640,89012;786;;4120,03994;0
1760710762;10670,84002;786;;4130,41997;0
1760710762;10702,31009;780;;4140,709877;0
1760710762;10721,19999;796;;4150,039911;0
1760710762;10749,81999;784;;4160,039902;0
1760710762;10770,17999;798;;4170,059919;0
1760710762;10793,07008;806;;4180,130005;0
1760710762;10820,46008;828;;4190,209866;0
1760710762;10850,86012;784;;4199,579954;0
1760710762;10880,28002;778;;4209,789991;0
1760710762;10910,37011;786;;4219,879866;0
