Time (ms),Axle_Torque_Setpoint(N.m),Axle_Torque_Feedback(N.m),Speed_Feedback(m/s)
390940.7,314,352,0.95
390950.7,360,352,0.95
390961.1,360,262,0.95
390970.6,360,262,0.95
390990.9,341,262,0.95
390991.8,341,292,0.95
391010.6,341,292,0.95
391020.8,341,344,0.95
391030.6,349,344,0.95
391050.8,353,344,0.95
391051.5,353,334,0.95
391070.6,353,334,0.95
391080.5,353,324,0.95
391090.6,388,324,0.95
391110.7,404,324,0.95
391111,404,340,0.95
391130.6,387,340,0.95
391140.2,387,348,0.95
391150.7,393,348,0.95
391170.9,357,348,0.95
391171.8,357,378,0.96
391190.6,357,378,0.96
391200.7,357,378,0.95
391210.6,380,378,0.95
391230.9,380,346,0.95
391231.3,380,346,0.95
391250.6,400,346,0.95
391260.3,400,364,0.95
391270.6,389,364,0.95
391290.5,389,382,0.95
391292.1,370,382,0.95
391310.6,370,382,0.95
391320.3,370,358,0.96
391330.6,232,358,0.96
391350,232,332,0.96
391351.1,245,332,0.96
391370.8,245,332,0.96
391379.6,245,356,0.96
391390.8,226,356,0.96
391409.2,226,228,0.96
391410.8,226,228,0.96
391430.8,247,228,0.96
391439.6,247,200,0.95
391450.6,247,200,0.95
391469.3,247,222,0.95
391470.8,384,222,0.95
391490.6,384,222,0.95
391499.3,384,216,0.95
391510.5,330,216,0.95
391517.9,330,282,0.95
391530.7,421,282,0.95
391538.3,421,376,0.95
391550.6,437,376,0.95
391558.7,437,358,0.95
391570.5,437,358,0.95
391589.2,437,408,0.95
391590.5,342,408,0.95
391608.7,342,390,0.95
391610.5,342,390,0.95
391629.1,342,380,0.95
391630.5,460,380,0.95
391649.1,460,330,0.95
391650.7,460,330,0.95
391670.5,392,330,0.95
391678.3,392,428,0.95
391690.6,346,428,0.95
391708.5,346,430,0.96
391710.5,346,430,0.96
391730.5,313,430,0.96
391738.8,313,326,0.96
391750.5,313,326,0.96
391768.4,313,324,0.96
391770.5,365,324,0.96
391790.6,365,324,0.96
391798.6,365,296,0.96
391810.6,441,296,0.96
391828,441,324,0.96
391830.6,362,324,0.96
391847.4,362,390,0.96
391850.5,362,390,0.96
391870.5,319,390,0.96
391877.2,319,346,0.96
391890.5,267,346,0.96
391896.6,267,346,0.96
391910.6,269,346,0.96
391917.4,269,326,0.96
391930.5,269,326,0.96
391947.8,269,264,0.96
391950.5,342,264,0.96
391970.5,342,264,0.96
391977.1,342,276,0.96
391990.6,337,276,0.96
392007.6,337,318,0.96
392010.5,337,318,0.96
392030.5,276,318,0.96
392037.3,276,320,0.96
392050.5,276,320,0.96
392067.3,276,320,0.96
392070.6,338,320,0.96
392090.6,338,320,0.96
392097.3,338,300,0.96
392110.5,321,300,0.96
392116.5,321,284,0.96
392130.6,324,284,0.96
392137.1,324,306,0.96
392150.5,324,306,0.96
392167.7,324,300,0.96
392170.5,404,300,0.96
392190.5,370,300,0.96
392197.4,370,314,0.96
392210.5,413,314,0.96
392227.9,413,368,0.96
392230.5,413,368,0.96
392247.3,413,360,0.96
392250.5,422,360,0.96
392267.1,422,390,0.96
392270.5,422,390,0.96
392287.8,422,404,0.96
392290.4,466,404,0.96
392310.5,429,404,0.96
392317.5,429,394,0.96
392330.5,421,394,0.96
392347.5,421,460,0.95
392350.4,421,460,0.95
392370.5,436,460,0.95
392377.2,436,392,0.96
392390.5,436,392,0.96
392407.2,436,410,0.96
392410.5,356,410,0.96
392430.5,381,410,0.96
392437.2,381,410,0.95
392450.5,381,410,0.95
392467.3,381,342,0.96
392470.5,291,342,0.96
392490.5,353,342,0.96
392497.3,353,370,0.95
392510.5,353,370,0.95
392527.6,353,284,0.95
392530.5,417,284,0.95
392550.7,438,284,0.95
392557.4,438,316,0.95
392570.7,438,316,0.95
392575.8,438,346,0.95
392590.6,488,346,0.95
392595.9,488,392,0.95
392610.5,488,392,0.95
392617.3,488,424,0.95
392630.5,356,424,0.95
392636.2,356,432,0.95
392650.5,356,432,0.95
392656.5,356,466,0.96
392670.5,169,466,0.96
392676.8,169,446,0.96
392690.5,202,446,0.96
392706.7,202,334,0.96
392710.5,202,334,0.96
392730.5,349,334,0.96
392737.7,349,198,0.96
392750.5,285,198,0.96
392756.1,285,176,0.96
392770.4,285,176,0.96
392785.8,285,304,0.95
392790.5,441,304,0.95
392810.5,441,304,0.95
392815.8,441,288,0.95
392830.5,455,288,0.95
392835.5,455,374,0.95
392850.4,455,374,0.95
392856.9,455,404,0.95
392870.4,422,404,0.95
392886.3,422,440,0.95
392890.5,438,440,0.95
392906,438,432,0.96
392910.4,438,432,0.96
392926.6,438,400,0.96
392930.5,295,400,0.96
392947,295,420,0.96
392950.5,295,420,0.96
392970.5,362,420,0.96
392977.2,362,412,0.96
392990.6,362,412,0.96
393006.5,362,270,0.95
393010.5,316,270,0.95
393030.5,316,270,0.95
393037,316,346,0.95
393050.5,516,346,0.95
393066,516,306,0.95
393070.5,473,306,0.95
393086,473,296,0.95
393090.4,416,296,0.95
393106.9,416,452,0.95
393110.5,451,452,0.95
393130.5,451,452,0.95
393136.6,451,390,0.96
393150.4,353,390,0.96
393156.6,353,430,0.96
393170.5,305,430,0.96
393176.6,305,434,0.95
393190.4,305,434,0.95
393196.7,305,318,0.95
393210.5,412,318,0.95
393227,412,294,0.96
393230.4,412,294,0.96
393246.6,412,290,0.96
393250.5,362,290,0.96
393270.5,336,290,0.96
393275.5,336,388,0.96
393290.4,336,388,0.96
393295.5,336,392,0.96
393310.4,370,392,0.96
393315.9,370,332,0.96
393330.4,354,332,0.96
393335.2,354,322,0.96
393350.6,368,322,0.96
393355.2,368,314,0.96
393370.4,368,314,0.96
393375.9,368,358,0.96
393390.5,424,358,0.96
393405.7,424,334,0.96
393410.4,424,334,0.96
393430.4,328,334,0.96
393435.5,328,358,0.96
393450.4,446,358,0.96
393465.2,446,406,0.96
393470.5,433,406,0.96
393490.4,373,406,0.96
393495.2,373,310,0.96
393510.4,373,310,0.96
393525.9,373,430,0.95
393530.5,392,430,0.95
393550.4,392,430,0.95
393555.8,392,350,0.96
393570.5,347,350,0.96
393585.4,347,346,0.95
393590.4,295,346,0.95
393610.5,295,346,0.95
393615.2,295,374,0.96
393630.5,314,374,0.96
393634.2,314,322,0.96
393650.6,302,322,0.96
393654.5,302,280,0.96
393670.7,302,280,0.96
393674.7,302,272,0.96
393690.5,375,272,0.96
393693.7,375,286,0.96
393710.4,375,286,0.96
393714,375,286,0.96
393730.4,275,286,0.96
393734.8,275,280,0.96
393750.7,327,280,0.96
393754.2,327,372,0.96
393770.6,327,372,0.96
393774.4,327,354,0.96
393790.7,350,354,0.96
393794.8,350,272,0.96
393810.6,350,272,0.96
393813.8,350,304,0.96
393830.6,375,304,0.96
393844.2,375,304,0.96
393850.6,375,304,0.96
393870.6,320,304,0.96
393873.9,320,338,0.96
393890.8,323,338,0.96
393893.4,323,340,0.97
393910.4,323,340,0.97
393914.3,323,366,0.97
393930.5,394,366,0.97
393944.1,394,310,0.96
393950.6,337,310,0.96
393970.5,337,310,0.96
393974.4,337,308,0.97
393990.6,364,308,0.97
394003.8,364,318,0.97
394010.5,364,318,0.97
394030.5,401,318,0.97
394034,401,318,0.97
394050.6,324,318,0.97
394063.7,324,350,0.97
394070.5,324,350,0.97
394083.3,324,344,0.97
394090.5,347,344,0.97
394104.1,347,400,0.97
394110.5,347,400,0.97
394124,347,324,0.97
394130.5,354,324,0.97
394143.2,354,316,0.97
394150.6,344,316,0.97
394164.2,344,324,0.97
394170.5,344,324,0.97
394184.2,344,330,0.98
394190.6,463,330,0.98
394210.5,463,330,0.98
394213.6,463,316,0.98
394230.5,342,316,0.98
394244,342,380,0.98
394250.5,342,380,0.98
394263.4,342,446,0.98
394270.5,397,446,0.98
394284.7,397,448,0.98
394290.4,397,448,0.98
394310.4,317,448,0.98
394313.9,317,330,0.98
394330.5,317,330,0.98
394345,317,368,0.98
394350.4,404,368,0.98
394370.4,404,368,0.98
394374.1,404,280,0.98
394390.4,294,280,0.98
394404.5,294,354,0.98
394410.6,430,354,0.98
394430.7,430,354,0.98
394434,430,384,0.99
394450.6,274,384,0.99
394452.9,274,392,0.99
394470.5,274,392,0.99
394473.1,274,386,0.99
394490.6,221,386,0.99
394493.9,221,416,1
394511.4,221,416,1
394512.6,221,246,1
394534.4,203,246,1
394543.6,203,260,1
394550.7,203,260,1
394563.3,203,202,1
394570.4,245,202,1
394583.8,245,218,1
394590.4,245,218,1
394603.4,245,180,1
394610.4,351,180,1
394622.8,351,188,1
394630.4,351,188,1
394643.6,351,232,1
394650.4,335,232,1
394670.4,365,232,1
394673.9,365,328,1.01
394690.4,365,328,1.01
394703.4,365,336,1.01
394710.5,224,336,1.01
394730.6,173,336,1.01
394733.7,173,344,1.01
394750.5,195,344,1.01
394753,195,332,1.01
394770.5,231,332,1.01
394782.7,231,232,1.01
394790.6,231,232,1.01
394803.1,231,154,1.01
394810.5,275,154,1.01
394823.4,275,206,1.01
394830.5,358,206,1.01
394850.6,401,206,1.01
394853.8,401,216,1.02
394870.5,401,216,1.02
394883.4,401,286,1.02
394890.6,254,286,1.02
394910.5,243,286,1.02
394913.4,243,398,1.02
394930.5,243,398,1.02
394942.7,243,354,1.03
394950.5,166,354,1.03
394970.5,166,354,1.03
394972.4,166,258,1.03
394990.5,196,258,1.03
394992.1,196,230,1.03
395010.5,196,230,1.03
395012.7,196,160,1.03
395030.5,288,160,1.03
395032.1,288,172,1.03
395050.4,288,172,1.03
395051.6,288,180,1.03
395070.5,267,180,1.03
395081.8,267,182,1.03
395090.5,308,182,1.03
395101.6,308,274,1.03
395110.5,308,274,1.03
395121.9,308,264,1.04
395130.5,274,264,1.04
395141.3,274,252,1.04
395150.6,169,252,1.04
395162,169,300,1.03
395170.7,169,300,1.03
395190.5,272,300,1.03
395192,272,264,1.04
395210.5,144,264,1.04
395211.7,144,188,1.04
395230.8,144,162,1.04
395231.3,144,162,1.04
395250.4,258,162,1.04
395251.7,258,232,1.04
395270.4,338,232,1.04
395281.2,338,138,1.04
395290.3,338,138,1.04
395301.8,338,170,1.04
395310.3,254,170,1.04
395330.6,324,170,1.04
395331.8,324,294,1.04
395350.3,324,294,1.04
395352,324,296,1.05
395370.2,191,296,1.05
395372,191,264,1.05
395390.4,166,264,1.05
395401.9,166,316,1.05
395410.3,166,316,1.05
395430.3,109,316,1.05
395432.1,109,218,1.05
395450.3,141,218,1.05
395461.4,141,168,1.06
395470.4,185,168,1.06
395481.6,185,156,1.06
395490.5,185,156,1.06
395501.6,185,110,1.06
395510.5,237,110,1.06
395522.1,237,130,1.06
395530.5,237,130,1.06
395550.5,292,130,1.06
395551.8,292,180,1.06
395570.6,292,180,1.06
395581.8,292,188,1.06
395590.5,300,188,1.06
395601.3,300,220,1.07
395610.5,300,220,1.07
395621,300,270,1.07
395630.5,202,270,1.07
395642.5,202,288,1.07
395650.5,202,288,1.07
395670.5,98,288,1.07
395672.1,98,288,1.07
395690.9,147,288,1.07
395691.6,147,272,1.07
395710.6,163,272,1.07
395720.9,163,192,1.08
395730.4,163,192,1.08
395740.7,163,96,1.08
395750.4,290,96,1.08
395761.3,290,124,1.07
395770.4,290,124,1.07
395790.4,290,124,1.07
395791.8,290,152,1.07
395810.4,290,152,1.07
395821,290,276,1.07
395830.4,478,276,1.07
395850.4,478,276,1.07
395851.7,478,274,1.08
395870.4,278,274,1.08
395881,278,316,1.08
395890.4,278,316,1.08
395910.4,284,316,1.08
395911.4,284,438,1.08
395930.4,284,438,1.08
395941.1,284,274,1.09
395950.4,221,274,1.09
395970.3,221,274,1.09
395971.7,221,256,1.09
395990.4,282,256,1.09
396001,282,220,1.09
396010.4,282,220,1.09
396019.7,282,212,1.09
396030.6,319,212,1.09
396039.7,319,214,1.1
396050.4,301,214,1.1
396060.7,301,244,1.1
396070.4,308,244,1.1
396079.4,308,270,1.1
396090.3,308,270,1.1
396110.2,308,292,1.11
396110.5,307,292,1.11
396130.4,307,292,1.11
396130.6,307,298,1.1
396150.6,236,298,1.1
396151.3,236,294,1.1
396170.2,324,294,1.1
396180.4,324,288,1.11
396190.2,306,288,1.11
396210.5,279,288,1.11
396210.7,279,246,1.11
396230.2,255,246,1.11
396240.2,255,254,1.11
396250.2,255,254,1.11
396270.2,256,254,1.11
396270.4,256,278,1.12
396290.2,265,278,1.12
396300,265,248,1.12
396310.2,265,248,1.12
396318.7,265,246,1.12
396330.3,243,246,1.12
396339.9,243,230,1.12
396350.2,243,230,1.12
396369.4,243,252,1.12
396370.2,395,252,1.12
396389.4,395,236,1.12
396390.2,395,236,1.12
396410.2,280,236,1.12
396419.1,280,288,1.13
396430.2,288,288,1.13
396449.7,288,368,1.13
396450.3,375,368,1.13
396469.3,375,300,1.13
396470.2,375,300,1.13
396489.8,375,282,1.13
396490.3,279,282,1.13
396510.3,279,282,1.13
396519.4,279,348,1.14
396530.2,311,348,1.14
396550.1,311,284,1.15
396550.3,216,284,1.15
396570.2,216,284,1.15
396580.2,216,272,1.15
396590.2,222,272,1.15
396598.9,222,290,1.15
396610.2,222,290,1.15
396628.7,222,222,1.15
396630.2,224,222,1.15
396648.9,224,222,1.15
396650.2,261,222,1.15
396669.7,261,200,1.15
396670.2,261,200,1.15
396690.2,261,200,1.15
396699.4,261,234,1.16
396710.2,328,234,1.16
396729.4,328,244,1.16
396730.2,328,244,1.16
396748.6,328,246,1.16
396750.2,452,246,1.16
396770.2,452,246,1.16
396778.4,452,324,1.16
396790.2,546,324,1.16
396797.9,546,350,1.17
396810.2,546,350,1.17
396818.8,546,436,1.17
396830.2,651,436,1.17
396849.5,651,506,1.17
396850.3,613,506,1.17
396870.2,613,506,1.17
396878.2,613,626,1.17
396890.2,666,626,1.17
396898.8,666,622,1.18
396910.2,666,622,1.18
396918.1,666,576,1.19
396930.1,711,576,1.19
396938.9,711,612,1.19
396950.2,711,612,1.19
396958.5,711,640,1.19
396970.1,742,640,1.19
396977.6,742,642,1.2
396990.2,742,642,1.2
396999,742,652,1.21
397010.2,798,652,1.21
397017.6,798,700,1.22
397030.2,789,700,1.22
397037.5,789,702,1.22
397050.1,789,702,1.22
397058.2,789,764,1.23
397070.2,874,764,1.23
397088.1,874,770,1.24
397090.1,874,770,1.24
397110.1,895,770,1.24
397118.2,895,840,1.25
397130.1,917,840,1.25
397148.9,917,824,1.26
397150.1,917,824,1.26
397170.1,1039,824,1.26
397178.3,1039,862,1.28
397190.2,1070,862,1.28
397208.6,1070,838,1.29
397210.1,1070,838,1.29
397230.2,1145,838,1.29
397237.8,1145,1004,1.31
397250.2,1152,1004,1.31
397256.8,1152,1046,1.32
397270.2,1109,1046,1.32
397277.7,1109,1004,1.34
397290.2,1109,1004,1.34
397297.5,1109,1066,1.35
397310.1,1080,1066,1.35
397327.4,1080,1086,1.36
397330.2,1077,1086,1.36
397346.8,1077,1062,1.38
397350.1,1077,1062,1.38
397370.2,1029,1062,1.38
397376.4,1029,1070,1.39
397390.1,1053,1070,1.39
397396.2,1053,1010,1.41
397410.2,1053,1010,1.41
397417.4,1053,1018,1.42
397430.2,1093,1018,1.42
397447.2,1093,1034,1.44
397450.2,1093,1034,1.44
397470.1,1162,1034,1.44
397477,1162,1058,1.46
397490.1,1150,1058,1.46
397506.2,1150,1068,1.48
397510.1,1081,1068,1.48
397526.2,1081,1040,1.49
397530.1,1081,1040,1.49
397546.9,1081,1084,1.51
397550.1,1207,1084,1.51
397566.3,1207,1066,1.53
397570.1,1144,1066,1.53
397590.1,1144,1066,1.53
397595.7,1144,1054,1.55
397610.1,1224,1054,1.55
397626.7,1224,1082,1.56
397630.1,1322,1082,1.56
397645.8,1322,1062,1.58
397650.1,1322,1062,1.58
397666.3,1322,1120,1.6
397670.1,1162,1120,1.6
397685.8,1162,1254,1.61
397690.2,1264,1254,1.61
397710.2,1264,1254,1.61
397715.8,1264,1256,1.63
397730.2,1137,1256,1.63
397736.4,1137,1250,1.65
397750.2,1137,1250,1.65
397756.7,1137,1180,1.66
397770.1,1186,1180,1.66
397786.4,1186,1078,1.68
397790.2,1226,1078,1.68
397805.9,1226,1154,1.69
397810.2,1226,1154,1.69
397825.9,1226,1140,1.71
397830.2,1252,1140,1.71
397846.9,1252,1158,1.72
397850.2,1305,1158,1.72
397870.2,1305,1158,1.72
397876.8,1305,1164,1.75
397890.2,1341,1164,1.75
397906.2,1341,1224,1.77
397910.2,1341,1224,1.77
397930.1,1225,1224,1.77
397936.6,1225,1208,1.79
397950.1,1225,1208,1.79
397965.8,1225,1306,1.81
397970.1,1256,1306,1.81
397990.1,1298,1306,1.81
397996.3,1298,1182,1.84
398010.1,1298,1182,1.84
398025.8,1298,1208,1.86
398030.1,1301,1208,1.86
398050.1,1301,1208,1.86
398055.5,1301,1230,1.88
398070.1,1241,1230,1.88
398085.5,1241,1232,1.9
398090.2,1232,1232,1.9
398110.1,1232,1232,1.9
398115.4,1232,1218,1.93
398130.1,1216,1218,1.93
398146.4,1216,1184,1.94
398150.2,1297,1184,1.94
398170.1,1297,1184,1.94
398175.4,1297,1156,1.97
398190.1,1427,1156,1.97
398194.8,1427,1216,1.99
398210.1,1427,1216,1.99
398224.5,1427,1240,2
398230.1,1416,1240,2
398244.4,1416,1296,2.02
398250.1,1416,1296,2.02
398265.4,1416,1424,2.03
398270.1,1418,1424,2.03
398290.1,1353,1424,2.03
398295.3,1353,1360,2.06
398310.1,1353,1360,2.06
398324.8,1353,1390,2.08
398330.1,1361,1390,2.08
398350,1361,1390,2.08
398355.4,1361,1292,2.1
398370,1399,1292,2.1
398384.6,1399,1280,2.13
398390.1,1324,1280,2.13
398410,1324,1280,2.13
398415.3,1324,1280,2.15
398430.1,1414,1280,2.15
398445.1,1414,1272,2.18
398450.1,1428,1272,2.18
398470.2,1428,1272,2.18
398475,1428,1278,2.2
398490.2,1389,1278,2.2
398504.8,1389,1376,2.22
398510.1,1480,1376,2.22
398530,1480,1376,2.22
398535.3,1480,1412,2.24
398550,1344,1412,2.24
398564.7,1344,1366,2.26
398570,1390,1366,2.26
398590.1,1342,1366,2.26
398594.4,1342,1446,2.29
398610.1,1232,1446,2.29
398624.4,1232,1370,2.31
398630.1,1232,1370,2.31
398644,1232,1292,2.32
398650,1242,1292,2.32
398664.6,1242,1264,2.34
398670,1242,1264,2.34
398684.4,1242,1212,2.35
398690.1,1354,1212,2.35
398703.5,1354,1132,2.36
398710.1,1354,1132,2.36
398724.5,1354,1188,2.37
398730,1472,1188,2.37
398743.9,1472,1240,2.39
398750.1,1545,1240,2.39
398770,1545,1240,2.39
398774.1,1545,1324,2.42
398790.1,1526,1324,2.42
398803.6,1526,1394,2.44
398810.1,1623,1394,2.44
398830.1,1429,1394,2.44
398833.8,1429,1476,2.46
398850,1429,1476,2.46
398854.1,1429,1548,2.48
398870.2,1410,1548,2.48
398874.4,1410,1518,2.5
398890.2,1402,1518,2.5
398903.9,1402,1426,2.52
398910,1402,1426,2.52
398930.1,1465,1426,2.52
398933.8,1465,1350,2.54
398950.1,1502,1350,2.54
398953.5,1502,1350,2.56
398970,1502,1350,2.56
398983.1,1502,1412,2.57
398990,1405,1412,2.57
399002.9,1405,1434,2.59
399010,1405,1434,2.59
399023,1405,1426,2.6
399030,1605,1426,2.6
399050,1612,1426,2.6
399054,1612,1352,2.64
399070,1612,1352,2.64
399083.4,1612,1378,2.65
399090,1462,1378,2.65
399103,1462,1478,2.67
399110.1,1589,1478,2.67
399122.5,1589,1544,2.68
399130,1589,1544,2.68
399143.2,1589,1552,2.7
399150.1,1389,1552,2.7
399170.1,1389,1552,2.7
399173.5,1389,1496,2.73
399190,1577,1496,2.73
399202.8,1577,1450,2.74
399210,1666,1450,2.74
399230,1666,1450,2.74
399233,1666,1328,2.76
399250,1743,1328,2.76
399252.8,1743,1316,2.77
399270.1,1943,1316,2.77
399282.3,1943,1602,2.81
399290,1754,1602,2.81
399302.3,1754,1608,2.82
399310,1754,1608,2.82
399322.7,1754,1714,2.83
399330,1852,1714,2.83
399350,1808,1714,2.83
399353.2,1808,1704,2.85
399370.1,1692,1704,2.85
399382.6,1692,1714,2.88
399390,1692,1714,2.88
399410,1492,1714,2.88
399412.9,1492,1752,2.92
399430,1368,1752,2.92
399442.8,1368,1706,2.93
399450,1418,1706,2.93
399470.1,1618,1706,2.93
399472.5,1618,1458,2.96
399490.1,1818,1458,2.96
399491.5,1818,1426,2.97
399510,1818,1426,2.97
399511.2,1818,1352,2.98
399530.1,1823,1352,2.98
399532.2,1823,1546,2.98
399550.1,1802,1546,2.98
399551.9,1802,1706,3
399570.1,1802,1706,3
399580.9,1802,1752,3.03
399590.1,1776,1752,3.03
399601.7,1776,1770,3.04
399610,1776,1770,3.04
399622.4,1776,1698,3.06
399630,1754,1698,3.06
399650.1,1799,1698,3.06
399652.3,1799,1740,3.08
399670.1,1857,1740,3.08
399681.7,1857,1700,3.09
399690,1857,1700,3.09
399710.1,1657,1700,3.09
399712.4,1657,1774,3.12
399730.1,1629,1774,3.12
399741.8,1629,1754,3.15
399750.1,1791,1754,3.15
399770.1,1791,1754,3.15
399771.7,1791,1606,3.15
399790.2,1604,1606,3.15
399801.5,1604,1650,3.17
399810,1604,1650,3.17
399830,1804,1650,3.17
399831.2,1804,1710,3.19
399850,1789,1710,3.19
399861,1789,1654,3.22
399870,1789,1654,3.22
399880.7,1789,1520,3.22
399890,1971,1520,3.22
399910,1908,1520,3.22
399911.4,1908,1734,3.24
399930,1908,1734,3.24
399931.4,1908,1716,3.26
399950,1708,1716,3.26
399951.4,1708,1842,3.28
399970.2,1708,1842,3.28
399981.1,1708,1834,3.29
399990,1908,1834,3.29
400010,1908,1834,3.29
400011.1,1908,1716,3.32
400030,2000,1716,3.32
400041,2000,1682,3.34
400050,2000,1682,3.34
400070.1,1994,1682,3.34
400071.2,1994,1804,3.35
400089.9,1994,1804,3.35
400100.7,1994,1894,3.38
400109.9,2000,1894,3.38
400130.2,2000,1894,3.38
400130.9,2000,1922,3.4
400150,2000,1922,3.4
400151.2,2000,1888,3.41
400170,2000,1888,3.41
400171.4,2000,1900,3.42
400190.1,2000,1900,3.42
400200.6,2000,1912,3.46
400210.1,2000,1912,3.46
400230,2000,1912,3.46
400231.9,2000,1902,3.47
400250.1,1957,1902,3.47
400250.8,1957,1896,3.48
400270,1957,1896,3.48
400280.3,1957,1930,3.5
400289.9,2000,1930,3.5
400300.1,2000,1882,3.53
400310,2000,1882,3.53
400320.5,2000,1832,3.55
400330,2000,1832,3.55
400349.9,1968,1832,3.55
400351.3,1968,1818,3.56
400369.9,1998,1818,3.56
400380.4,1998,1772,3.58
400390,1925,1772,3.58
400399.4,1925,1732,3.6
400409.9,1925,1732,3.6
400419.4,1925,1744,3.6
400430,2000,1744,3.6
400440.2,2000,1620,3.61
400450,2000,1620,3.61
400459.6,2000,1534,3.64
400469.9,2000,1534,3.64
400489.4,2000,1580,3.64
400490,2000,1580,3.64
400509.3,2000,1590,3.64
400509.9,2000,1590,3.64
400529.3,2000,1434,3.66
400529.9,2000,1434,3.66
400549.9,2000,1434,3.66
400559.3,2000,1504,3.68
400569.9,1799,1504,3.68
400589,1799,1396,3.69
400590.3,1599,1396,3.69
400610.1,1599,1396,3.69
400619.1,1599,1226,3.72
400630,1799,1226,3.72
400638.6,1799,1260,3.73
400650,1799,1260,3.73
400668.6,1799,1068,3.73
400669.9,1999,1068,3.73
400688.6,1999,1166,3.73
400689.9,1999,1166,3.73
400709.3,1999,1166,3.73
400710.1,1798,1166,3.73
400730,1798,1166,3.73
400739.2,1798,1214,3.75
400750.1,1598,1214,3.75
400768.7,1598,1158,3.75
400770.2,1598,1158,3.75
400790,1665,1158,3.75
400798.9,1665,1044,3.76
400809.9,1665,1044,3.76
400828.8,1665,980,3.77
400830.2,1865,980,3.77
400850.2,1665,980,3.77
400858.9,1665,1040,3.78
400870.1,1665,1040,3.78
400888.4,1665,1080,3.78
400890.1,1865,1080,3.78
400910.3,1865,1080,3.78
400918.3,1865,1008,3.79
400930.1,2000,1008,3.79
400949.1,2000,1058,3.79
400950.1,2000,1058,3.79
400970,2000,1058,3.79
400977.8,2000,1128,3.81
400989.9,2000,1128,3.81
401007.4,2000,1104,3.81
401010,2000,1104,3.81
401030,2000,1104,3.81
401038.4,2000,1068,3.83
401050,2000,1068,3.83
401057.1,2000,1100,3.82
401069.9,2000,1100,3.82
401087,2000,1048,3.82
401090,1918,1048,3.82
401107.7,1918,1042,3.83
401109.9,1918,1042,3.83
401127.8,1918,1028,3.84
401129.9,2000,1028,3.84
401150.1,2000,1028,3.84
401157.4,2000,1042,3.84
401169.9,2000,1042,3.84
401187.4,2000,990,3.85
401189.9,2000,990,3.85
401210,2000,990,3.85
401217.3,2000,1040,3.87
401230,2000,1040,3.87
401247.7,2000,1002,3.86
401250,2000,1002,3.86
401269.9,2000,1002,3.86
401277.2,2000,950,3.88
401290,1799,950,3.88
401307,1799,966,3.89
401310,1756,966,3.89
401329.9,1756,966,3.89
401336.6,1756,916,3.89
401349.9,1732,916,3.89
401366.3,1732,846,3.91
401369.9,1932,846,3.91
401389.9,2000,846,3.91
401396.2,2000,872,3.9
401409.9,2000,872,3.9
401427,2000,964,3.89
401429.9,1814,964,3.89
401450,1844,964,3.89
401456.6,1844,928,3.88
401469.9,1844,928,3.88
401486.9,1844,848,3.89
401489.9,2000,848,3.89
401509.9,2000,848,3.89
401516.6,2000,772,3.92
401529.9,1799,772,3.92
401547,1799,922,3.92
401549.9,1955,922,3.92
401569.9,1955,922,3.92
401576.6,1955,850,3.92
401589.9,1754,850,3.92
401596.6,1754,880,3.91
401609.9,1754,880,3.91
401617.5,1754,942,3.9
401629.9,1954,942,3.9
401636.5,1954,888,3.91
401649.9,2000,888,3.91
401656.3,2000,726,3.92
401669.9,2000,726,3.92
401677.1,2000,806,3.93
401689.9,2000,806,3.93
401696.5,2000,866,3.92
401709.8,2000,866,3.92
401725.9,2000,822,3.93
401729.8,2000,822,3.93
401746.8,2000,874,3.94
401749.9,1799,874,3.94
401766.4,1799,872,3.94
401769.8,1799,872,3.94
401789.9,1999,872,3.94
401797.6,1999,846,3.94
401810,2000,846,3.94
401826.4,2000,856,3.94
401829.8,2000,856,3.94
401849.9,2000,856,3.94
401857,2000,946,3.94
401870,2000,946,3.94
401886.5,2000,912,3.94
401889.9,1859,912,3.94
401909.9,1859,912,3.94
401916.8,1859,878,3.95
401930,2000,878,3.95
401946.2,2000,774,3.95
401949.9,2000,774,3.95
401969.9,2000,774,3.95
401976.5,2000,816,3.96
401989.9,1799,816,3.96
402006.5,1799,798,3.96
402009.8,1799,798,3.96
402029.9,1599,798,3.96
402037,1599,816,3.97
402049.9,1563,816,3.97
402066.7,1563,770,3.97
402069.9,1563,770,3.97
402089.8,1381,770,3.97
402096.7,1381,662,3.96
402109.8,1381,662,3.96
402126.6,1381,692,3.96
402129.9,1581,692,3.96
402149.9,1781,692,3.96
402156.5,1781,564,3.97
402169.9,1764,564,3.97
402186,1764,716,3.97
402189.9,1764,716,3.97
402205.1,1764,714,3.97
402209.9,1964,714,3.97
